arrival_rate_per_s,typing,type_count,parent_type,child_type,eligible_parent_events,direct_child_events,B_entry
0.1,scalar,1,0,0,39,1,0.02564102564102564
0.1,severity_SR,2,0,0,13,0,0.0
0.1,severity_SR,2,0,1,13,0,0.0
0.1,severity_SR,2,1,0,26,0,0.0
0.1,severity_SR,2,1,1,26,1,0.038461538461538464
0.1,spatial_4,4,0,0,12,0,0.0
0.1,spatial_4,4,0,1,12,0,0.0
0.1,spatial_4,4,0,2,12,0,0.0
0.1,spatial_4,4,0,3,12,0,0.0
0.1,spatial_4,4,1,0,9,0,0.0
0.1,spatial_4,4,1,1,9,0,0.0
0.1,spatial_4,4,1,2,9,0,0.0
0.1,spatial_4,4,1,3,9,0,0.0
0.1,spatial_4,4,2,0,9,0,0.0
0.1,spatial_4,4,2,1,9,0,0.0
0.1,spatial_4,4,2,2,9,1,0.1111111111111111
0.1,spatial_4,4,2,3,9,0,0.0
0.1,spatial_4,4,3,0,9,0,0.0
0.1,spatial_4,4,3,1,9,0,0.0
0.1,spatial_4,4,3,2,9,0,0.0
0.1,spatial_4,4,3,3,9,0,0.0
0.1,spatial_8,8,0,0,8,0,0.0
0.1,spatial_8,8,0,1,8,0,0.0
0.1,spatial_8,8,0,2,8,0,0.0
0.1,spatial_8,8,0,3,8,0,0.0
0.1,spatial_8,8,0,4,8,0,0.0
0.1,spatial_8,8,0,5,8,0,0.0
0.1,spatial_8,8,0,6,8,0,0.0
0.1,spatial_8,8,0,7,8,0,0.0
0.1,spatial_8,8,1,0,4,0,0.0
0.1,spatial_8,8,1,1,4,0,0.0
0.1,spatial_8,8,1,2,4,0,0.0
0.1,spatial_8,8,1,3,4,0,0.0
0.1,spatial_8,8,1,4,4,0,0.0
0.1,spatial_8,8,1,5,4,0,0.0
0.1,spatial_8,8,1,6,4,0,0.0
0.1,spatial_8,8,1,7,4,0,0.0
0.1,spatial_8,8,2,0,5,0,0.0
0.1,spatial_8,8,2,1,5,0,0.0
0.1,spatial_8,8,2,2,5,0,0.0
0.1,spatial_8,8,2,3,5,0,0.0
0.1,spatial_8,8,2,4,5,0,0.0
0.1,spatial_8,8,2,5,5,0,0.0
0.1,spatial_8,8,2,6,5,0,0.0
0.1,spatial_8,8,2,7,5,0,0.0
0.1,spatial_8,8,3,0,4,0,0.0
0.1,spatial_8,8,3,1,4,0,0.0
0.1,spatial_8,8,3,2,4,0,0.0
0.1,spatial_8,8,3,3,4,0,0.0
0.1,spatial_8,8,3,4,4,0,0.0
0.1,spatial_8,8,3,5,4,0,0.0
0.1,spatial_8,8,3,6,4,0,0.0
0.1,spatial_8,8,3,7,4,0,0.0
0.1,spatial_8,8,4,0,4,0,0.0
0.1,spatial_8,8,4,1,4,0,0.0
0.1,spatial_8,8,4,2,4,0,0.0
0.1,spatial_8,8,4,3,4,0,0.0
0.1,spatial_8,8,4,4,4,0,0.0
0.1,spatial_8,8,4,5,4,0,0.0
0.1,spatial_8,8,4,6,4,0,0.0
0.1,spatial_8,8,4,7,4,0,0.0
0.1,spatial_8,8,5,0,5,0,0.0
0.1,spatial_8,8,5,1,5,0,0.0
0.1,spatial_8,8,5,2,5,0,0.0
0.1,spatial_8,8,5,3,5,0,0.0
0.1,spatial_8,8,5,4,5,1,0.2
0.1,spatial_8,8,5,5,5,0,0.0
0.1,spatial_8,8,5,6,5,0,0.0
0.1,spatial_8,8,5,7,5,0,0.0
0.1,spatial_8,8,6,0,5,0,0.0
0.1,spatial_8,8,6,1,5,0,0.0
0.1,spatial_8,8,6,2,5,0,0.0
0.1,spatial_8,8,6,3,5,0,0.0
0.1,spatial_8,8,6,4,5,0,0.0
0.1,spatial_8,8,6,5,5,0,0.0
0.1,spatial_8,8,6,6,5,0,0.0
0.1,spatial_8,8,6,7,5,0,0.0
0.1,spatial_8,8,7,0,4,0,0.0
0.1,spatial_8,8,7,1,4,0,0.0
0.1,spatial_8,8,7,2,4,0,0.0
0.1,spatial_8,8,7,3,4,0,0.0
0.1,spatial_8,8,7,4,4,0,0.0
0.1,spatial_8,8,7,5,4,0,0.0
0.1,spatial_8,8,7,6,4,0,0.0
0.1,spatial_8,8,7,7,4,0,0.0
0.1,spatial_16,16,0,0,3,0,0.0
0.1,spatial_16,16,0,1,3,0,0.0
0.1,spatial_16,16,0,2,3,0,0.0
0.1,spatial_16,16,0,3,3,0,0.0
0.1,spatial_16,16,0,4,3,0,0.0
0.1,spatial_16,16,0,5,3,0,0.0
0.1,spatial_16,16,0,6,3,0,0.0
0.1,spatial_16,16,0,7,3,0,0.0
0.1,spatial_16,16,0,8,3,0,0.0
0.1,spatial_16,16,0,9,3,0,0.0
0.1,spatial_16,16,0,10,3,0,0.0
0.1,spatial_16,16,0,11,3,0,0.0
0.1,spatial_16,16,0,12,3,0,0.0
0.1,spatial_16,16,0,13,3,0,0.0
0.1,spatial_16,16,0,14,3,0,0.0
0.1,spatial_16,16,0,15,3,0,0.0
0.1,spatial_16,16,1,0,5,0,0.0
0.1,spatial_16,16,1,1,5,0,0.0
0.1,spatial_16,16,1,2,5,0,0.0
0.1,spatial_16,16,1,3,5,0,0.0
0.1,spatial_16,16,1,4,5,0,0.0
0.1,spatial_16,16,1,5,5,0,0.0
0.1,spatial_16,16,1,6,5,0,0.0
0.1,spatial_16,16,1,7,5,0,0.0
0.1,spatial_16,16,1,8,5,0,0.0
0.1,spatial_16,16,1,9,5,0,0.0
0.1,spatial_16,16,1,10,5,0,0.0
0.1,spatial_16,16,1,11,5,0,0.0
0.1,spatial_16,16,1,12,5,0,0.0
0.1,spatial_16,16,1,13,5,0,0.0
0.1,spatial_16,16,1,14,5,0,0.0
0.1,spatial_16,16,1,15,5,0,0.0
0.1,spatial_16,16,2,0,2,0,0.0
0.1,spatial_16,16,2,1,2,0,0.0
0.1,spatial_16,16,2,2,2,0,0.0
0.1,spatial_16,16,2,3,2,0,0.0
0.1,spatial_16,16,2,4,2,0,0.0
0.1,spatial_16,16,2,5,2,0,0.0
0.1,spatial_16,16,2,6,2,0,0.0
0.1,spatial_16,16,2,7,2,0,0.0
0.1,spatial_16,16,2,8,2,0,0.0
0.1,spatial_16,16,2,9,2,0,0.0
0.1,spatial_16,16,2,10,2,0,0.0
0.1,spatial_16,16,2,11,2,0,0.0
0.1,spatial_16,16,2,12,2,0,0.0
0.1,spatial_16,16,2,13,2,0,0.0
0.1,spatial_16,16,2,14,2,0,0.0
0.1,spatial_16,16,2,15,2,0,0.0
0.1,spatial_16,16,3,0,2,0,0.0
0.1,spatial_16,16,3,1,2,0,0.0
0.1,spatial_16,16,3,2,2,0,0.0
0.1,spatial_16,16,3,3,2,0,0.0
0.1,spatial_16,16,3,4,2,0,0.0
0.1,spatial_16,16,3,5,2,0,0.0
0.1,spatial_16,16,3,6,2,0,0.0
0.1,spatial_16,16,3,7,2,0,0.0
0.1,spatial_16,16,3,8,2,0,0.0
0.1,spatial_16,16,3,9,2,0,0.0
0.1,spatial_16,16,3,10,2,0,0.0
0.1,spatial_16,16,3,11,2,0,0.0
0.1,spatial_16,16,3,12,2,0,0.0
0.1,spatial_16,16,3,13,2,0,0.0
0.1,spatial_16,16,3,14,2,0,0.0
0.1,spatial_16,16,3,15,2,0,0.0
0.1,spatial_16,16,4,0,4,0,0.0
0.1,spatial_16,16,4,1,4,0,0.0
0.1,spatial_16,16,4,2,4,0,0.0
0.1,spatial_16,16,4,3,4,0,0.0
0.1,spatial_16,16,4,4,4,0,0.0
0.1,spatial_16,16,4,5,4,0,0.0
0.1,spatial_16,16,4,6,4,0,0.0
0.1,spatial_16,16,4,7,4,0,0.0
0.1,spatial_16,16,4,8,4,0,0.0
0.1,spatial_16,16,4,9,4,0,0.0
0.1,spatial_16,16,4,10,4,0,0.0
0.1,spatial_16,16,4,11,4,0,0.0
0.1,spatial_16,16,4,12,4,0,0.0
0.1,spatial_16,16,4,13,4,0,0.0
0.1,spatial_16,16,4,14,4,0,0.0
0.1,spatial_16,16,4,15,4,0,0.0
0.1,spatial_16,16,5,0,1,0,0.0
0.1,spatial_16,16,5,1,1,0,0.0
0.1,spatial_16,16,5,2,1,0,0.0
0.1,spatial_16,16,5,3,1,0,0.0
0.1,spatial_16,16,5,4,1,0,0.0
0.1,spatial_16,16,5,5,1,0,0.0
0.1,spatial_16,16,5,6,1,0,0.0
0.1,spatial_16,16,5,7,1,0,0.0
0.1,spatial_16,16,5,8,1,0,0.0
0.1,spatial_16,16,5,9,1,0,0.0
0.1,spatial_16,16,5,10,1,0,0.0
0.1,spatial_16,16,5,11,1,0,0.0
0.1,spatial_16,16,5,12,1,0,0.0
0.1,spatial_16,16,5,13,1,0,0.0
0.1,spatial_16,16,5,14,1,0,0.0
0.1,spatial_16,16,5,15,1,0,0.0
0.1,spatial_16,16,6,0,1,0,0.0
0.1,spatial_16,16,6,1,1,0,0.0
0.1,spatial_16,16,6,2,1,0,0.0
0.1,spatial_16,16,6,3,1,0,0.0
0.1,spatial_16,16,6,4,1,0,0.0
0.1,spatial_16,16,6,5,1,0,0.0
0.1,spatial_16,16,6,6,1,0,0.0
0.1,spatial_16,16,6,7,1,0,0.0
0.1,spatial_16,16,6,8,1,0,0.0
0.1,spatial_16,16,6,9,1,0,0.0
0.1,spatial_16,16,6,10,1,0,0.0
0.1,spatial_16,16,6,11,1,0,0.0
0.1,spatial_16,16,6,12,1,0,0.0
0.1,spatial_16,16,6,13,1,0,0.0
0.1,spatial_16,16,6,14,1,0,0.0
0.1,spatial_16,16,6,15,1,0,0.0
0.1,spatial_16,16,7,0,3,0,0.0
0.1,spatial_16,16,7,1,3,0,0.0
0.1,spatial_16,16,7,2,3,0,0.0
0.1,spatial_16,16,7,3,3,0,0.0
0.1,spatial_16,16,7,4,3,0,0.0
0.1,spatial_16,16,7,5,3,0,0.0
0.1,spatial_16,16,7,6,3,0,0.0
0.1,spatial_16,16,7,7,3,0,0.0
0.1,spatial_16,16,7,8,3,0,0.0
0.1,spatial_16,16,7,9,3,0,0.0
0.1,spatial_16,16,7,10,3,0,0.0
0.1,spatial_16,16,7,11,3,0,0.0
0.1,spatial_16,16,7,12,3,0,0.0
0.1,spatial_16,16,7,13,3,0,0.0
0.1,spatial_16,16,7,14,3,0,0.0
0.1,spatial_16,16,7,15,3,0,0.0
0.1,spatial_16,16,8,0,1,0,0.0
0.1,spatial_16,16,8,1,1,0,0.0
0.1,spatial_16,16,8,2,1,0,0.0
0.1,spatial_16,16,8,3,1,0,0.0
0.1,spatial_16,16,8,4,1,0,0.0
0.1,spatial_16,16,8,5,1,0,0.0
0.1,spatial_16,16,8,6,1,0,0.0
0.1,spatial_16,16,8,7,1,0,0.0
0.1,spatial_16,16,8,8,1,0,0.0
0.1,spatial_16,16,8,9,1,0,0.0
0.1,spatial_16,16,8,10,1,0,0.0
0.1,spatial_16,16,8,11,1,0,0.0
0.1,spatial_16,16,8,12,1,0,0.0
0.1,spatial_16,16,8,13,1,0,0.0
0.1,spatial_16,16,8,14,1,0,0.0
0.1,spatial_16,16,8,15,1,0,0.0
0.1,spatial_16,16,9,0,3,0,0.0
0.1,spatial_16,16,9,1,3,0,0.0
0.1,spatial_16,16,9,2,3,0,0.0
0.1,spatial_16,16,9,3,3,0,0.0
0.1,spatial_16,16,9,4,3,0,0.0
0.1,spatial_16,16,9,5,3,0,0.0
0.1,spatial_16,16,9,6,3,0,0.0
0.1,spatial_16,16,9,7,3,0,0.0
0.1,spatial_16,16,9,8,3,0,0.0
0.1,spatial_16,16,9,9,3,0,0.0
0.1,spatial_16,16,9,10,3,0,0.0
0.1,spatial_16,16,9,11,3,0,0.0
0.1,spatial_16,16,9,12,3,0,0.0
0.1,spatial_16,16,9,13,3,0,0.0
0.1,spatial_16,16,9,14,3,0,0.0
0.1,spatial_16,16,9,15,3,0,0.0
0.1,spatial_16,16,10,0,2,0,0.0
0.1,spatial_16,16,10,1,2,0,0.0
0.1,spatial_16,16,10,2,2,0,0.0
0.1,spatial_16,16,10,3,2,0,0.0
0.1,spatial_16,16,10,4,2,0,0.0
0.1,spatial_16,16,10,5,2,0,0.0
0.1,spatial_16,16,10,6,2,0,0.0
0.1,spatial_16,16,10,7,2,0,0.0
0.1,spatial_16,16,10,8,2,0,0.0
0.1,spatial_16,16,10,9,2,1,0.5
0.1,spatial_16,16,10,10,2,0,0.0
0.1,spatial_16,16,10,11,2,0,0.0
0.1,spatial_16,16,10,12,2,0,0.0
0.1,spatial_16,16,10,13,2,0,0.0
0.1,spatial_16,16,10,14,2,0,0.0
0.1,spatial_16,16,10,15,2,0,0.0
0.1,spatial_16,16,11,0,3,0,0.0
0.1,spatial_16,16,11,1,3,0,0.0
0.1,spatial_16,16,11,2,3,0,0.0
0.1,spatial_16,16,11,3,3,0,0.0
0.1,spatial_16,16,11,4,3,0,0.0
0.1,spatial_16,16,11,5,3,0,0.0
0.1,spatial_16,16,11,6,3,0,0.0
0.1,spatial_16,16,11,7,3,0,0.0
0.1,spatial_16,16,11,8,3,0,0.0
0.1,spatial_16,16,11,9,3,0,0.0
0.1,spatial_16,16,11,10,3,0,0.0
0.1,spatial_16,16,11,11,3,0,0.0
0.1,spatial_16,16,11,12,3,0,0.0
0.1,spatial_16,16,11,13,3,0,0.0
0.1,spatial_16,16,11,14,3,0,0.0
0.1,spatial_16,16,11,15,3,0,0.0
0.1,spatial_16,16,12,0,3,0,0.0
0.1,spatial_16,16,12,1,3,0,0.0
0.1,spatial_16,16,12,2,3,0,0.0
0.1,spatial_16,16,12,3,3,0,0.0
0.1,spatial_16,16,12,4,3,0,0.0
0.1,spatial_16,16,12,5,3,0,0.0
0.1,spatial_16,16,12,6,3,0,0.0
0.1,spatial_16,16,12,7,3,0,0.0
0.1,spatial_16,16,12,8,3,0,0.0
0.1,spatial_16,16,12,9,3,0,0.0
0.1,spatial_16,16,12,10,3,0,0.0
0.1,spatial_16,16,12,11,3,0,0.0
0.1,spatial_16,16,12,12,3,0,0.0
0.1,spatial_16,16,12,13,3,0,0.0
0.1,spatial_16,16,12,14,3,0,0.0
0.1,spatial_16,16,12,15,3,0,0.0
0.1,spatial_16,16,13,0,2,0,0.0
0.1,spatial_16,16,13,1,2,0,0.0
0.1,spatial_16,16,13,2,2,0,0.0
0.1,spatial_16,16,13,3,2,0,0.0
0.1,spatial_16,16,13,4,2,0,0.0
0.1,spatial_16,16,13,5,2,0,0.0
0.1,spatial_16,16,13,6,2,0,0.0
0.1,spatial_16,16,13,7,2,0,0.0
0.1,spatial_16,16,13,8,2,0,0.0
0.1,spatial_16,16,13,9,2,0,0.0
0.1,spatial_16,16,13,10,2,0,0.0
0.1,spatial_16,16,13,11,2,0,0.0
0.1,spatial_16,16,13,12,2,0,0.0
0.1,spatial_16,16,13,13,2,0,0.0
0.1,spatial_16,16,13,14,2,0,0.0
0.1,spatial_16,16,13,15,2,0,0.0
0.1,spatial_16,16,14,0,4,0,0.0
0.1,spatial_16,16,14,1,4,0,0.0
0.1,spatial_16,16,14,2,4,0,0.0
0.1,spatial_16,16,14,3,4,0,0.0
0.1,spatial_16,16,14,4,4,0,0.0
0.1,spatial_16,16,14,5,4,0,0.0
0.1,spatial_16,16,14,6,4,0,0.0
0.1,spatial_16,16,14,7,4,0,0.0
0.1,spatial_16,16,14,8,4,0,0.0
0.1,spatial_16,16,14,9,4,0,0.0
0.1,spatial_16,16,14,10,4,0,0.0
0.1,spatial_16,16,14,11,4,0,0.0
0.1,spatial_16,16,14,12,4,0,0.0
0.1,spatial_16,16,14,13,4,0,0.0
0.1,spatial_16,16,14,14,4,0,0.0
0.1,spatial_16,16,14,15,4,0,0.0
0.1,spatial_16,16,15,0,0,0,0.0
0.1,spatial_16,16,15,1,0,0,0.0
0.1,spatial_16,16,15,2,0,0,0.0
0.1,spatial_16,16,15,3,0,0,0.0
0.1,spatial_16,16,15,4,0,0,0.0
0.1,spatial_16,16,15,5,0,0,0.0
0.1,spatial_16,16,15,6,0,0,0.0
0.1,spatial_16,16,15,7,0,0,0.0
0.1,spatial_16,16,15,8,0,0,0.0
0.1,spatial_16,16,15,9,0,0,0.0
0.1,spatial_16,16,15,10,0,0,0.0
0.1,spatial_16,16,15,11,0,0,0.0
0.1,spatial_16,16,15,12,0,0,0.0
0.1,spatial_16,16,15,13,0,0,0.0
0.1,spatial_16,16,15,14,0,0,0.0
0.1,spatial_16,16,15,15,0,0,0.0
0.1,root_gate_control,16,0,0,3,0,0.0
0.1,root_gate_control,16,0,1,3,0,0.0
0.1,root_gate_control,16,0,2,3,0,0.0
0.1,root_gate_control,16,0,3,3,0,0.0
0.1,root_gate_control,16,0,4,3,0,0.0
0.1,root_gate_control,16,0,5,3,0,0.0
0.1,root_gate_control,16,0,6,3,0,0.0
0.1,root_gate_control,16,0,7,3,0,0.0
0.1,root_gate_control,16,0,8,3,0,0.0
0.1,root_gate_control,16,0,9,3,0,0.0
0.1,root_gate_control,16,0,10,3,0,0.0
0.1,root_gate_control,16,0,11,3,0,0.0
0.1,root_gate_control,16,0,12,3,0,0.0
0.1,root_gate_control,16,0,13,3,0,0.0
0.1,root_gate_control,16,0,14,3,0,0.0
0.1,root_gate_control,16,0,15,3,0,0.0
0.1,root_gate_control,16,1,0,3,0,0.0
0.1,root_gate_control,16,1,1,3,0,0.0
0.1,root_gate_control,16,1,2,3,0,0.0
0.1,root_gate_control,16,1,3,3,0,0.0
0.1,root_gate_control,16,1,4,3,0,0.0
0.1,root_gate_control,16,1,5,3,0,0.0
0.1,root_gate_control,16,1,6,3,0,0.0
0.1,root_gate_control,16,1,7,3,0,0.0
0.1,root_gate_control,16,1,8,3,0,0.0
0.1,root_gate_control,16,1,9,3,0,0.0
0.1,root_gate_control,16,1,10,3,0,0.0
0.1,root_gate_control,16,1,11,3,0,0.0
0.1,root_gate_control,16,1,12,3,0,0.0
0.1,root_gate_control,16,1,13,3,0,0.0
0.1,root_gate_control,16,1,14,3,0,0.0
0.1,root_gate_control,16,1,15,3,0,0.0
0.1,root_gate_control,16,2,0,2,0,0.0
0.1,root_gate_control,16,2,1,2,0,0.0
0.1,root_gate_control,16,2,2,2,0,0.0
0.1,root_gate_control,16,2,3,2,0,0.0
0.1,root_gate_control,16,2,4,2,0,0.0
0.1,root_gate_control,16,2,5,2,0,0.0
0.1,root_gate_control,16,2,6,2,0,0.0
0.1,root_gate_control,16,2,7,2,0,0.0
0.1,root_gate_control,16,2,8,2,0,0.0
0.1,root_gate_control,16,2,9,2,0,0.0
0.1,root_gate_control,16,2,10,2,0,0.0
0.1,root_gate_control,16,2,11,2,0,0.0
0.1,root_gate_control,16,2,12,2,0,0.0
0.1,root_gate_control,16,2,13,2,0,0.0
0.1,root_gate_control,16,2,14,2,0,0.0
0.1,root_gate_control,16,2,15,2,0,0.0
0.1,root_gate_control,16,3,0,2,0,0.0
0.1,root_gate_control,16,3,1,2,0,0.0
0.1,root_gate_control,16,3,2,2,0,0.0
0.1,root_gate_control,16,3,3,2,0,0.0
0.1,root_gate_control,16,3,4,2,0,0.0
0.1,root_gate_control,16,3,5,2,0,0.0
0.1,root_gate_control,16,3,6,2,0,0.0
0.1,root_gate_control,16,3,7,2,0,0.0
0.1,root_gate_control,16,3,8,2,0,0.0
0.1,root_gate_control,16,3,9,2,0,0.0
0.1,root_gate_control,16,3,10,2,0,0.0
0.1,root_gate_control,16,3,11,2,0,0.0
0.1,root_gate_control,16,3,12,2,0,0.0
0.1,root_gate_control,16,3,13,2,0,0.0
0.1,root_gate_control,16,3,14,2,0,0.0
0.1,root_gate_control,16,3,15,2,0,0.0
0.1,root_gate_control,16,4,0,2,0,0.0
0.1,root_gate_control,16,4,1,2,0,0.0
0.1,root_gate_control,16,4,2,2,0,0.0
0.1,root_gate_control,16,4,3,2,0,0.0
0.1,root_gate_control,16,4,4,2,0,0.0
0.1,root_gate_control,16,4,5,2,0,0.0
0.1,root_gate_control,16,4,6,2,0,0.0
0.1,root_gate_control,16,4,7,2,0,0.0
0.1,root_gate_control,16,4,8,2,0,0.0
0.1,root_gate_control,16,4,9,2,0,0.0
0.1,root_gate_control,16,4,10,2,0,0.0
0.1,root_gate_control,16,4,11,2,0,0.0
0.1,root_gate_control,16,4,12,2,0,0.0
0.1,root_gate_control,16,4,13,2,0,0.0
0.1,root_gate_control,16,4,14,2,0,0.0
0.1,root_gate_control,16,4,15,2,0,0.0
0.1,root_gate_control,16,5,0,4,0,0.0
0.1,root_gate_control,16,5,1,4,0,0.0
0.1,root_gate_control,16,5,2,4,0,0.0
0.1,root_gate_control,16,5,3,4,0,0.0
0.1,root_gate_control,16,5,4,4,0,0.0
0.1,root_gate_control,16,5,5,4,0,0.0
0.1,root_gate_control,16,5,6,4,0,0.0
0.1,root_gate_control,16,5,7,4,0,0.0
0.1,root_gate_control,16,5,8,4,0,0.0
0.1,root_gate_control,16,5,9,4,0,0.0
0.1,root_gate_control,16,5,10,4,0,0.0
0.1,root_gate_control,16,5,11,4,0,0.0
0.1,root_gate_control,16,5,12,4,0,0.0
0.1,root_gate_control,16,5,13,4,0,0.0
0.1,root_gate_control,16,5,14,4,0,0.0
0.1,root_gate_control,16,5,15,4,0,0.0
0.1,root_gate_control,16,6,0,1,0,0.0
0.1,root_gate_control,16,6,1,1,0,0.0
0.1,root_gate_control,16,6,2,1,0,0.0
0.1,root_gate_control,16,6,3,1,0,0.0
0.1,root_gate_control,16,6,4,1,0,0.0
0.1,root_gate_control,16,6,5,1,0,0.0
0.1,root_gate_control,16,6,6,1,0,0.0
0.1,root_gate_control,16,6,7,1,0,0.0
0.1,root_gate_control,16,6,8,1,0,0.0
0.1,root_gate_control,16,6,9,1,0,0.0
0.1,root_gate_control,16,6,10,1,0,0.0
0.1,root_gate_control,16,6,11,1,0,0.0
0.1,root_gate_control,16,6,12,1,0,0.0
0.1,root_gate_control,16,6,13,1,0,0.0
0.1,root_gate_control,16,6,14,1,0,0.0
0.1,root_gate_control,16,6,15,1,0,0.0
0.1,root_gate_control,16,7,0,1,0,0.0
0.1,root_gate_control,16,7,1,1,0,0.0
0.1,root_gate_control,16,7,2,1,0,0.0
0.1,root_gate_control,16,7,3,1,0,0.0
0.1,root_gate_control,16,7,4,1,0,0.0
0.1,root_gate_control,16,7,5,1,0,0.0
0.1,root_gate_control,16,7,6,1,0,0.0
0.1,root_gate_control,16,7,7,1,0,0.0
0.1,root_gate_control,16,7,8,1,0,0.0
0.1,root_gate_control,16,7,9,1,0,0.0
0.1,root_gate_control,16,7,10,1,0,0.0
0.1,root_gate_control,16,7,11,1,0,0.0
0.1,root_gate_control,16,7,12,1,0,0.0
0.1,root_gate_control,16,7,13,1,0,0.0
0.1,root_gate_control,16,7,14,1,0,0.0
0.1,root_gate_control,16,7,15,1,0,0.0
0.1,root_gate_control,16,8,0,3,0,0.0
0.1,root_gate_control,16,8,1,3,0,0.0
0.1,root_gate_control,16,8,2,3,0,0.0
0.1,root_gate_control,16,8,3,3,0,0.0
0.1,root_gate_control,16,8,4,3,0,0.0
0.1,root_gate_control,16,8,5,3,0,0.0
0.1,root_gate_control,16,8,6,3,0,0.0
0.1,root_gate_control,16,8,7,3,0,0.0
0.1,root_gate_control,16,8,8,3,0,0.0
0.1,root_gate_control,16,8,9,3,0,0.0
0.1,root_gate_control,16,8,10,3,0,0.0
0.1,root_gate_control,16,8,11,3,0,0.0
0.1,root_gate_control,16,8,12,3,0,0.0
0.1,root_gate_control,16,8,13,3,0,0.0
0.1,root_gate_control,16,8,14,3,0,0.0
0.1,root_gate_control,16,8,15,3,0,0.0
0.1,root_gate_control,16,9,0,1,0,0.0
0.1,root_gate_control,16,9,1,1,0,0.0
0.1,root_gate_control,16,9,2,1,0,0.0
0.1,root_gate_control,16,9,3,1,0,0.0
0.1,root_gate_control,16,9,4,1,0,0.0
0.1,root_gate_control,16,9,5,1,0,0.0
0.1,root_gate_control,16,9,6,1,0,0.0
0.1,root_gate_control,16,9,7,1,0,0.0
0.1,root_gate_control,16,9,8,1,0,0.0
0.1,root_gate_control,16,9,9,1,0,0.0
0.1,root_gate_control,16,9,10,1,0,0.0
0.1,root_gate_control,16,9,11,1,0,0.0
0.1,root_gate_control,16,9,12,1,0,0.0
0.1,root_gate_control,16,9,13,1,0,0.0
0.1,root_gate_control,16,9,14,1,0,0.0
0.1,root_gate_control,16,9,15,1,0,0.0
0.1,root_gate_control,16,10,0,2,0,0.0
0.1,root_gate_control,16,10,1,2,0,0.0
0.1,root_gate_control,16,10,2,2,0,0.0
0.1,root_gate_control,16,10,3,2,0,0.0
0.1,root_gate_control,16,10,4,2,0,0.0
0.1,root_gate_control,16,10,5,2,0,0.0
0.1,root_gate_control,16,10,6,2,0,0.0
0.1,root_gate_control,16,10,7,2,0,0.0
0.1,root_gate_control,16,10,8,2,0,0.0
0.1,root_gate_control,16,10,9,2,0,0.0
0.1,root_gate_control,16,10,10,2,0,0.0
0.1,root_gate_control,16,10,11,2,0,0.0
0.1,root_gate_control,16,10,12,2,0,0.0
0.1,root_gate_control,16,10,13,2,0,0.0
0.1,root_gate_control,16,10,14,2,0,0.0
0.1,root_gate_control,16,10,15,2,0,0.0
0.1,root_gate_control,16,11,0,3,0,0.0
0.1,root_gate_control,16,11,1,3,0,0.0
0.1,root_gate_control,16,11,2,3,0,0.0
0.1,root_gate_control,16,11,3,3,0,0.0
0.1,root_gate_control,16,11,4,3,0,0.0
0.1,root_gate_control,16,11,5,3,0,0.0
0.1,root_gate_control,16,11,6,3,0,0.0
0.1,root_gate_control,16,11,7,3,0,0.0
0.1,root_gate_control,16,11,8,3,0,0.0
0.1,root_gate_control,16,11,9,3,0,0.0
0.1,root_gate_control,16,11,10,3,0,0.0
0.1,root_gate_control,16,11,11,3,1,0.3333333333333333
0.1,root_gate_control,16,11,12,3,0,0.0
0.1,root_gate_control,16,11,13,3,0,0.0
0.1,root_gate_control,16,11,14,3,0,0.0
0.1,root_gate_control,16,11,15,3,0,0.0
0.1,root_gate_control,16,12,0,3,0,0.0
0.1,root_gate_control,16,12,1,3,0,0.0
0.1,root_gate_control,16,12,2,3,0,0.0
0.1,root_gate_control,16,12,3,3,0,0.0
0.1,root_gate_control,16,12,4,3,0,0.0
0.1,root_gate_control,16,12,5,3,0,0.0
0.1,root_gate_control,16,12,6,3,0,0.0
0.1,root_gate_control,16,12,7,3,0,0.0
0.1,root_gate_control,16,12,8,3,0,0.0
0.1,root_gate_control,16,12,9,3,0,0.0
0.1,root_gate_control,16,12,10,3,0,0.0
0.1,root_gate_control,16,12,11,3,0,0.0
0.1,root_gate_control,16,12,12,3,0,0.0
0.1,root_gate_control,16,12,13,3,0,0.0
0.1,root_gate_control,16,12,14,3,0,0.0
0.1,root_gate_control,16,12,15,3,0,0.0
0.1,root_gate_control,16,13,0,3,0,0.0
0.1,root_gate_control,16,13,1,3,0,0.0
0.1,root_gate_control,16,13,2,3,0,0.0
0.1,root_gate_control,16,13,3,3,0,0.0
0.1,root_gate_control,16,13,4,3,0,0.0
0.1,root_gate_control,16,13,5,3,0,0.0
0.1,root_gate_control,16,13,6,3,0,0.0
0.1,root_gate_control,16,13,7,3,0,0.0
0.1,root_gate_control,16,13,8,3,0,0.0
0.1,root_gate_control,16,13,9,3,0,0.0
0.1,root_gate_control,16,13,10,3,0,0.0
0.1,root_gate_control,16,13,11,3,0,0.0
0.1,root_gate_control,16,13,12,3,0,0.0
0.1,root_gate_control,16,13,13,3,0,0.0
0.1,root_gate_control,16,13,14,3,0,0.0
0.1,root_gate_control,16,13,15,3,0,0.0
0.1,root_gate_control,16,14,0,2,0,0.0
0.1,root_gate_control,16,14,1,2,0,0.0
0.1,root_gate_control,16,14,2,2,0,0.0
0.1,root_gate_control,16,14,3,2,0,0.0
0.1,root_gate_control,16,14,4,2,0,0.0
0.1,root_gate_control,16,14,5,2,0,0.0
